time_start,time_end,scenario_id,ue_total,attackers,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flow_duration,total_bytes_fwd,total_bytes_bwd,total_pkts_fwd,total_pkts_bwd,pkts_per_sec,bytes_per_sec,flow_pkts_per_sec,flow_bytes_per_sec,jitter_ms,delay_ms,label_binary,label_intensity
0,1,15_mobile_udp_ddos_med_r43,15,5,10.1.1.2,10.1.1.6,49153,1005,17,540,1,13500,0,25,0,25,13500,25,13500,0,0,0,0
0,1,15_mobile_udp_ddos_med_r43,15,5,10.1.1.5,10.1.1.6,49153,1005,17,540,1,13500,0,25,0,25,13500,25,13500,0,0,0,0
0,1,15_mobile_udp_ddos_med_r43,15,5,10.1.1.7,10.1.1.4,49153,1003,17,540,1,13500,0,25,0,25,13500,25,13500,0,0,0,0
0,1,15_mobile_udp_ddos_med_r43,15,5,10.1.1.8,10.1.1.11,49153,1010,17,540,1,13500,0,25,0,25,13500,25,13500,0,0,0,0
0,1,15_mobile_udp_ddos_med_r43,15,5,10.1.1.9,10.1.1.1,49153,1000,17,540,1,13500,0,25,0,25,13500,25,13500,0,0,0,0
0,1,15_mobile_udp_ddos_med_r43,15,5,10.1.1.10,10.1.1.3,49153,1002,17,540,1,13500,0,25,0,25,13500,25,13500,0,0,1,3
0,1,15_mobile_udp_ddos_med_r43,15,5,10.1.1.11,10.1.1.1,49153,1000,17,1052,1,1315000,0,1250,0,1250,1.315e+06,1250,1.315e+06,0,0,1,3
0,1,15_mobile_udp_ddos_med_r43,15,5,10.1.1.12,10.1.1.3,49153,1002,17,1052,1,1315000,0,1250,0,1250,1.315e+06,1250,1.315e+06,0,0,1,3
0,1,15_mobile_udp_ddos_med_r43,15,5,10.1.1.13,10.1.1.1,49153,1000,17,1052,1,1315000,0,1250,0,1250,1.315e+06,1250,1.315e+06,0,0,1,3
0,1,15_mobile_udp_ddos_med_r43,15,5,10.1.1.14,10.1.1.11,49153,1010,17,1052,1,1315000,0,1250,0,1250,1.315e+06,1250,1.315e+06,0,0,1,3
0,1,15_mobile_udp_ddos_med_r43,15,5,10.1.1.15,10.1.1.4,49153,1003,17,1052,1,1315000,0,1250,0,1250,1.315e+06,1250,1.315e+06,0,0,0,0
1,2,15_mobile_udp_ddos_med_r43,15,5,10.1.1.2,10.1.1.6,49153,1005,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
1,2,15_mobile_udp_ddos_med_r43,15,5,10.1.1.5,10.1.1.6,49153,1005,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
1,2,15_mobile_udp_ddos_med_r43,15,5,10.1.1.7,10.1.1.4,49153,1003,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
1,2,15_mobile_udp_ddos_med_r43,15,5,10.1.1.8,10.1.1.11,49153,1010,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
1,2,15_mobile_udp_ddos_med_r43,15,5,10.1.1.9,10.1.1.1,49153,1000,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
1,2,15_mobile_udp_ddos_med_r43,15,5,10.1.1.10,10.1.1.3,49153,1002,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,1,3
1,2,15_mobile_udp_ddos_med_r43,15,5,10.1.1.11,10.1.1.1,49153,1000,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
1,2,15_mobile_udp_ddos_med_r43,15,5,10.1.1.12,10.1.1.3,49153,1002,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
1,2,15_mobile_udp_ddos_med_r43,15,5,10.1.1.13,10.1.1.1,49153,1000,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
1,2,15_mobile_udp_ddos_med_r43,15,5,10.1.1.14,10.1.1.11,49153,1010,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
1,2,15_mobile_udp_ddos_med_r43,15,5,10.1.1.15,10.1.1.4,49153,1003,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,0,0
2,3,15_mobile_udp_ddos_med_r43,15,5,10.1.1.2,10.1.1.6,49153,1005,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
2,3,15_mobile_udp_ddos_med_r43,15,5,10.1.1.5,10.1.1.6,49153,1005,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
2,3,15_mobile_udp_ddos_med_r43,15,5,10.1.1.7,10.1.1.4,49153,1003,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
2,3,15_mobile_udp_ddos_med_r43,15,5,10.1.1.8,10.1.1.11,49153,1010,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
2,3,15_mobile_udp_ddos_med_r43,15,5,10.1.1.9,10.1.1.1,49153,1000,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
2,3,15_mobile_udp_ddos_med_r43,15,5,10.1.1.10,10.1.1.3,49153,1002,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,1,3
2,3,15_mobile_udp_ddos_med_r43,15,5,10.1.1.11,10.1.1.1,49153,1000,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
2,3,15_mobile_udp_ddos_med_r43,15,5,10.1.1.12,10.1.1.3,49153,1002,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
2,3,15_mobile_udp_ddos_med_r43,15,5,10.1.1.13,10.1.1.1,49153,1000,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
2,3,15_mobile_udp_ddos_med_r43,15,5,10.1.1.14,10.1.1.11,49153,1010,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
2,3,15_mobile_udp_ddos_med_r43,15,5,10.1.1.15,10.1.1.4,49153,1003,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,0,0
3,4,15_mobile_udp_ddos_med_r43,15,5,10.1.1.2,10.1.1.6,49153,1005,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
3,4,15_mobile_udp_ddos_med_r43,15,5,10.1.1.5,10.1.1.6,49153,1005,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
3,4,15_mobile_udp_ddos_med_r43,15,5,10.1.1.7,10.1.1.4,49153,1003,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
3,4,15_mobile_udp_ddos_med_r43,15,5,10.1.1.8,10.1.1.11,49153,1010,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
3,4,15_mobile_udp_ddos_med_r43,15,5,10.1.1.9,10.1.1.1,49153,1000,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
3,4,15_mobile_udp_ddos_med_r43,15,5,10.1.1.10,10.1.1.3,49153,1002,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,1,3
3,4,15_mobile_udp_ddos_med_r43,15,5,10.1.1.11,10.1.1.1,49153,1000,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
3,4,15_mobile_udp_ddos_med_r43,15,5,10.1.1.12,10.1.1.3,49153,1002,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
3,4,15_mobile_udp_ddos_med_r43,15,5,10.1.1.13,10.1.1.1,49153,1000,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
3,4,15_mobile_udp_ddos_med_r43,15,5,10.1.1.14,10.1.1.11,49153,1010,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
3,4,15_mobile_udp_ddos_med_r43,15,5,10.1.1.15,10.1.1.4,49153,1003,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,0,0
4,5,15_mobile_udp_ddos_med_r43,15,5,10.1.1.2,10.1.1.6,49153,1005,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
4,5,15_mobile_udp_ddos_med_r43,15,5,10.1.1.5,10.1.1.6,49153,1005,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
4,5,15_mobile_udp_ddos_med_r43,15,5,10.1.1.7,10.1.1.4,49153,1003,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
4,5,15_mobile_udp_ddos_med_r43,15,5,10.1.1.8,10.1.1.11,49153,1010,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
4,5,15_mobile_udp_ddos_med_r43,15,5,10.1.1.9,10.1.1.1,49153,1000,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,0,0
4,5,15_mobile_udp_ddos_med_r43,15,5,10.1.1.10,10.1.1.3,49153,1002,17,540,1,27000,0,50,0,50,27000,50,27000,0,0,1,3
4,5,15_mobile_udp_ddos_med_r43,15,5,10.1.1.11,10.1.1.1,49153,1000,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
4,5,15_mobile_udp_ddos_med_r43,15,5,10.1.1.12,10.1.1.3,49153,1002,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
4,5,15_mobile_udp_ddos_med_r43,15,5,10.1.1.13,10.1.1.1,49153,1000,17,1052,1,2630000,0,2500,0,2500,2.63e+06,2500,2.63e+06,0,0,1,3
